user_id,product_id,rating,timestamp
U0198,P0295,2,2025-04-11 00:00:00
U0198,P0160,2,2025-12-30 00:00:00
U0198,P0127,5,2025-09-24 00:00:00
U0198,P0353,4,2025-07-15 00:00:00
U0198,P0031,3,2024-11-25 00:00:00
U0198,P0271,1,2025-01-02 00:00:00
U0199,P0020,3,2025-03-12 00:00:00
U0199,P0243,3,2025-02-01 00:00:00
U0199,P0025,2,2025-03-16 00:00:00
U0199,P0426,4,2024-10-26 00:00:00
U0199,P0186,2,2024-11-27 00:00:00
U0199,P0124,2,2024-07-17 00:00:00
U0199,P0227,4,2025-07-21 00:00:00
U0199,P0145,4,2025-09-01 00:00:00
U0199,P0043,3,2024-09-30 00:00:00
U0199,P0085,5,2025-03-28 00:00:00
U0199,P0424,4,2025-12-31 00:00:00
U0199,P0460,4,2025-05-13 00:00:00
U0199,P0458,4,2024-09-10 00:00:00
U0199,P0379,4,2025-09-27 00:00:00
U0199,P0340,2,2025-06-18 00:00:00
U0199,P0475,4,2024-07-27 00:00:00
U0199,P0029,3,2024-11-11 00:00:00
U0199,P0174,4,2024-06-24 00:00:00
U0199,P0216,3,2024-02-16 00:00:00
U0200,P0424,4,2024-07-28 00:00:00
U0200,P0057,5,2025-03-15 00:00:00
U0200,P0443,5,2024-09-24 00:00:00
U0200,P0285,3,2025-06-11 00:00:00
U0200,P0484,3,2024-07-01 00:00:00
U0200,P0286,4,2025-12-18 00:00:00
U0200,P0179,4,2025-06-11 00:00:00
U0200,P0114,3,2024-04-30 00:00:00
U0200,P0396,2,2024-01-19 00:00:00
U0200,P0017,3,2025-12-23 00:00:00
U0200,P0274,5,2024-09-15 00:00:00
U0200,P0224,4,2025-09-16 00:00:00
U0200,P0033,5,2024-12-19 00:00:00
U0200,P0018,4,2024-08-21 00:00:00
U0200,P0317,3,2025-05-17 00:00:00
U0200,P0282,4,2024-03-03 00:00:00
U0200,P0414,5,2025-06-28 00:00:00
U0200,P0035,3,2025-12-13 00:00:00
U0200,P0374,4,2024-11-02 00:00:00
U0200,P0362,5,2024-08-18 00:00:00
U0200,P0140,2,2025-09-10 00:00:00
U0200,P0178,3,2025-10-05 00:00:00
U0200,P0361,4,2025-06-19 00:00:00
U0200,P0170,2,2025-04-14 00:00:00
U0200,P0236,4,2024-01-01 00:00:00
U0200,P0490,3,2024-05-28 00:00:00
U0200,P0446,5,2024-06-03 00:00:00
U0200,P0481,4,2025-06-16 00:00:00
U0200,P0482,4,2024-02-04 00:00:00
U0200,P0194,4,2024-03-04 00:00:00
U0200,P0321,3,2025-01-14 00:00:00
U0200,P0132,3,2025-06-26 00:00:00
U0200,P0129,4,2024-02-14 00:00:00
U0200,P0433,1,2024-08-13 00:00:00
U0201,P0152,3,2025-11-05 00:00:00
U0201,P0187,4,2025-03-08 00:00:00
U0201,P0289,2,2025-10-05 00:00:00
U0201,P0122,1,2024-01-09 00:00:00
U0201,P0400,2,2024-10-25 00:00:00
U0201,P0362,4,2024-07-06 00:00:00
U0201,P0301,2,2024-11-14 00:00:00
U0201,P0090,3,2024-09-28 00:00:00
U0201,P0056,4,2024-11-21 00:00:00
U0201,P0479,5,2024-09-12 00:00:00
U0201,P0075,4,2024-06-28 00:00:00
U0201,P0438,2,2024-06-26 00:00:00
U0201,P0028,3,2025-01-18 00:00:00
U0201,P0063,3,2025-12-08 00:00:00
U0201,P0146,5,2024-12-31 00:00:00
U0201,P0499,5,2024-02-11 00:00:00
U0201,P0191,3,2024-12-26 00:00:00
U0201,P0033,5,2024-11-28 00:00:00
U0201,P0397,4,2025-04-16 00:00:00
U0201,P0300,4,2025-12-12 00:00:00
U0201,P0353,4,2024-01-09 00:00:00
U0201,P0377,1,2024-06-09 00:00:00
U0201,P0055,1,2024-10-27 00:00:00
U0201,P0003,4,2024-11-02 00:00:00
U0201,P0017,4,2025-03-04 00:00:00
U0201,P0364,4,2024-10-19 00:00:00
U0201,P0381,4,2024-01-28 00:00:00
U0201,P0458,4,2025-03-04 00:00:00
U0202,P0102,5,2025-12-25 00:00:00
U0202,P0402,1,2025-08-06 00:00:00
U0202,P0107,4,2025-09-21 00:00:00
U0202,P0256,2,2024-06-17 00:00:00
U0202,P0376,4,2024-07-02 00:00:00
U0202,P0254,5,2024-04-15 00:00:00
U0202,P0202,5,2025-08-12 00:00:00
U0202,P0351,4,2025-10-14 00:00:00
U0202,P0437,5,2025-09-08 00:00:00
U0202,P0427,5,2024-12-25 00:00:00
U0202,P0354,4,2025-08-29 00:00:00
U0202,P0259,4,2024-12-25 00:00:00
U0202,P0321,4,2025-09-16 00:00:00
U0202,P0224,4,2025-03-06 00:00:00
U0202,P0300,4,2024-11-05 00:00:00
U0202,P0428,5,2025-02-03 00:00:00
U0203,P0068,2,2024-01-25 00:00:00
U0203,P0011,5,2025-05-01 00:00:00
U0203,P0085,4,2024-08-23 00:00:00
U0203,P0286,3,2025-05-01 00:00:00
U0203,P0337,5,2025-08-25 00:00:00
U0203,P0317,4,2025-03-31 00:00:00
U0203,P0306,4,2024-06-04 00:00:00
U0203,P0294,5,2024-03-13 00:00:00
U0203,P0239,3,2025-04-30 00:00:00
U0203,P0060,2,2024-10-15 00:00:00
U0203,P0485,3,2025-06-29 00:00:00
U0203,P0489,2,2025-02-21 00:00:00
U0203,P0112,5,2024-02-10 00:00:00
U0203,P0469,2,2024-05-31 00:00:00
U0203,P0323,5,2024-02-04 00:00:00
U0203,P0360,5,2024-02-14 00:00:00
U0203,P0152,4,2025-03-18 00:00:00
U0203,P0092,4,2024-04-28 00:00:00
U0203,P0279,3,2024-12-11 00:00:00
U0203,P0078,4,2024-01-01 00:00:00
U0203,P0255,3,2024-10-27 00:00:00
U0203,P0446,3,2025-05-08 00:00:00
U0203,P0206,4,2024-12-11 00:00:00
U0203,P0151,4,2024-06-25 00:00:00
U0203,P0297,4,2025-08-21 00:00:00
U0203,P0300,4,2025-04-18 00:00:00
U0203,P0433,5,2025-01-15 00:00:00
U0203,P0371,4,2025-08-12 00:00:00
U0203,P0138,3,2024-07-26 00:00:00
U0203,P0036,5,2025-05-09 00:00:00
U0203,P0185,4,2025-12-31 00:00:00
U0203,P0040,5,2025-09-13 00:00:00
U0203,P0364,4,2024-09-01 00:00:00
U0204,P0272,1,2024-11-11 00:00:00
U0204,P0137,2,2025-08-11 00:00:00
U0204,P0362,4,2025-03-28 00:00:00
U0204,P0148,4,2024-11-07 00:00:00
U0204,P0025,5,2025-11-20 00:00:00
U0204,P0125,4,2024-11-07 00:00:00
U0204,P0150,5,2024-10-11 00:00:00
U0204,P0264,1,2024-07-21 00:00:00
U0204,P0331,3,2024-08-31 00:00:00
U0204,P0448,5,2025-03-25 00:00:00
U0204,P0407,3,2025-02-04 00:00:00
U0204,P0123,3,2024-12-19 00:00:00
U0204,P0065,3,2024-10-17 00:00:00
U0204,P0301,3,2025-05-19 00:00:00
U0204,P0343,5,2025-08-29 00:00:00
U0204,P0499,5,2024-06-27 00:00:00
U0204,P0419,5,2025-10-11 00:00:00
U0204,P0304,4,2025-07-03 00:00:00
U0204,P0360,5,2025-10-31 00:00:00
U0204,P0012,5,2024-09-01 00:00:00
U0204,P0048,1,2025-04-22 00:00:00
U0205,P0440,4,2024-12-27 00:00:00
U0205,P0014,2,2024-11-08 00:00:00
U0205,P0318,4,2025-07-28 00:00:00
U0205,P0457,5,2024-01-05 00:00:00
U0205,P0398,5,2024-04-11 00:00:00
U0205,P0334,3,2025-12-03 00:00:00
U0205,P0373,3,2024-07-12 00:00:00
U0205,P0234,5,2024-05-29 00:00:00
U0205,P0265,3,2024-03-13 00:00:00
U0205,P0480,5,2024-10-28 00:00:00
U0205,P0033,5,2024-02-01 00:00:00
U0205,P0280,4,2024-04-09 00:00:00
U0205,P0063,5,2025-04-21 00:00:00
U0205,P0253,5,2025-10-21 00:00:00
U0205,P0377,4,2024-09-17 00:00:00
U0205,P0453,5,2025-10-08 00:00:00
U0205,P0348,3,2024-09-10 00:00:00
U0206,P0143,3,2024-06-08 00:00:00
U0206,P0263,5,2024-12-28 00:00:00
U0206,P0129,5,2025-06-01 00:00:00
U0206,P0400,2,2025-10-19 00:00:00
U0206,P0187,1,2025-11-14 00:00:00
U0206,P0394,3,2024-05-01 00:00:00
U0206,P0075,1,2025-06-27 00:00:00
U0206,P0230,1,2025-12-30 00:00:00
U0206,P0068,4,2024-04-03 00:00:00
U0206,P0102,3,2024-11-19 00:00:00
U0206,P0261,3,2025-10-12 00:00:00
U0206,P0149,4,2024-11-12 00:00:00
U0206,P0499,5,2025-09-07 00:00:00
U0206,P0226,2,2025-06-06 00:00:00
U0206,P0193,4,2024-07-08 00:00:00
U0206,P0495,3,2025-01-27 00:00:00
U0206,P0078,4,2024-02-09 00:00:00
U0206,P0140,4,2024-04-08 00:00:00
U0206,P0449,5,2024-02-12 00:00:00
U0206,P0457,4,2025-12-25 00:00:00
U0206,P0060,4,2024-12-03 00:00:00
U0206,P0224,4,2025-05-21 00:00:00
U0206,P0406,4,2025-07-06 00:00:00
U0206,P0381,4,2025-11-11 00:00:00
U0206,P0253,4,2024-09-14 00:00:00
U0206,P0432,4,2025-06-22 00:00:00
U0206,P0396,4,2024-01-11 00:00:00
U0206,P0312,3,2025-06-11 00:00:00
U0206,P0191,5,2024-01-30 00:00:00
U0206,P0169,4,2025-09-12 00:00:00
U0206,P0031,4,2025-11-11 00:00:00
U0206,P0254,1,2024-05-16 00:00:00
U0206,P0363,5,2024-06-12 00:00:00
U0206,P0340,5,2024-08-19 00:00:00
U0207,P0477,5,2024-08-23 00:00:00
U0207,P0121,5,2024-08-01 00:00:00
U0207,P0400,2,2025-06-11 00:00:00
U0207,P0168,3,2025-04-14 00:00:00
U0207,P0097,4,2024-01-29 00:00:00
U0207,P0116,4,2025-01-13 00:00:00
U0207,P0323,2,2024-12-12 00:00:00
U0207,P0207,4,2025-08-28 00:00:00
U0207,P0255,5,2024-07-02 00:00:00
U0207,P0356,2,2025-06-05 00:00:00
U0207,P0205,3,2025-01-01 00:00:00
U0207,P0129,2,2024-08-10 00:00:00
U0207,P0349,5,2025-03-25 00:00:00
U0207,P0448,2,2024-04-01 00:00:00
U0207,P0034,4,2024-11-26 00:00:00
U0207,P0086,1,2024-05-26 00:00:00
U0207,P0406,5,2024-05-29 00:00:00
U0207,P0228,3,2025-01-15 00:00:00
U0207,P0183,5,2024-01-13 00:00:00
U0207,P0089,5,2024-12-04 00:00:00
U0207,P0402,4,2025-05-22 00:00:00
U0207,P0317,5,2025-09-22 00:00:00
U0207,P0282,4,2024-11-22 00:00:00
U0207,P0238,1,2025-04-09 00:00:00
U0207,P0351,3,2024-03-13 00:00:00
U0207,P0326,1,2024-05-24 00:00:00
U0207,P0217,1,2025-04-20 00:00:00
U0207,P0158,4,2024-11-10 00:00:00
U0207,P0004,4,2025-05-20 00:00:00
U0207,P0372,3,2024-07-24 00:00:00
U0207,P0048,3,2025-03-27 00:00:00
U0207,P0137,4,2025-10-27 00:00:00
U0207,P0201,4,2025-02-01 00:00:00
U0208,P0075,3,2025-03-26 00:00:00
U0208,P0369,3,2025-07-16 00:00:00
U0208,P0119,4,2024-01-10 00:00:00
U0208,P0495,4,2025-06-11 00:00:00
U0208,P0411,5,2024-03-30 00:00:00
U0208,P0005,5,2025-10-12 00:00:00
U0208,P0266,1,2024-09-16 00:00:00
U0208,P0398,4,2025-08-16 00:00:00
U0208,P0338,5,2025-03-31 00:00:00
U0208,P0321,3,2024-11-23 00:00:00
U0208,P0287,4,2024-05-19 00:00:00
U0208,P0280,4,2025-08-06 00:00:00
U0208,P0059,5,2024-09-16 00:00:00
U0208,P0038,3,2025-06-05 00:00:00
U0208,P0031,2,2024-09-28 00:00:00
U0208,P0028,3,2025-02-18 00:00:00
U0208,P0007,3,2025-09-18 00:00:00
U0208,P0348,5,2024-01-14 00:00:00
U0208,P0080,5,2024-10-02 00:00:00
U0208,P0043,5,2025-04-24 00:00:00
U0208,P0046,4,2024-12-10 00:00:00
U0208,P0025,4,2024-06-07 00:00:00
U0208,P0041,5,2025-11-02 00:00:00
U0208,P0234,5,2024-09-29 00:00:00
U0208,P0077,4,2024-09-22 00:00:00
U0208,P0373,5,2025-02-18 00:00:00
U0208,P0048,5,2025-12-31 00:00:00
U0208,P0254,4,2025-01-13 00:00:00
U0208,P0226,2,2025-10-01 00:00:00
U0208,P0051,5,2024-04-08 00:00:00
U0208,P0063,4,2024-07-27 00:00:00
U0208,P0231,5,2024-03-15 00:00:00
U0209,P0268,2,2025-05-13 00:00:00
U0209,P0223,3,2025-10-30 00:00:00
U0209,P0453,1,2024-01-18 00:00:00
U0209,P0408,3,2025-11-15 00:00:00
U0209,P0112,5,2025-08-01 00:00:00
U0209,P0188,5,2025-11-11 00:00:00
U0209,P0003,3,2025-11-07 00:00:00
U0209,P0243,4,2025-11-15 00:00:00
U0209,P0172,2,2025-12-13 00:00:00
U0209,P0250,4,2025-05-06 00:00:00
U0209,P0361,3,2025-05-08 00:00:00
U0209,P0417,5,2024-01-19 00:00:00
U0209,P0045,5,2024-10-11 00:00:00
U0209,P0095,4,2024-06-10 00:00:00
U0209,P0118,3,2025-03-05 00:00:00
U0210,P0424,5,2024-03-07 00:00:00
U0210,P0147,3,2024-06-22 00:00:00
U0210,P0375,3,2025-09-24 00:00:00
U0210,P0400,4,2025-04-25 00:00:00
U0210,P0287,2,2024-07-31 00:00:00
U0210,P0004,1,2025-04-14 00:00:00
U0210,P0204,4,2024-05-21 00:00:00
U0210,P0273,4,2025-11-18 00:00:00
U0210,P0194,3,2025-08-22 00:00:00
U0210,P0214,5,2024-07-02 00:00:00
U0210,P0092,5,2025-01-17 00:00:00
U0210,P0059,5,2024-05-27 00:00:00
U0210,P0015,5,2025-06-03 00:00:00
U0210,P0468,5,2024-07-10 00:00:00
U0210,P0460,1,2025-02-01 00:00:00
U0210,P0316,5,2024-05-19 00:00:00
U0210,P0088,5,2024-01-05 00:00:00
U0210,P0429,4,2024-05-23 00:00:00
U0210,P0374,3,2024-09-09 00:00:00
U0210,P0453,5,2025-09-23 00:00:00
U0210,P0141,1,2025-09-25 00:00:00
U0210,P0389,5,2025-04-04 00:00:00
U0210,P0090,5,2024-11-05 00:00:00
U0210,P0269,5,2024-07-15 00:00:00
U0210,P0294,4,2025-06-07 00:00:00
U0210,P0012,4,2025-01-24 00:00:00
U0210,P0159,5,2024-08-24 00:00:00
U0210,P0299,3,2025-02-14 00:00:00
U0210,P0134,4,2024-03-26 00:00:00
U0210,P0382,5,2024-12-05 00:00:00
U0210,P0002,3,2024-03-08 00:00:00
U0210,P0391,5,2025-09-22 00:00:00
U0210,P0036,4,2024-01-08 00:00:00
U0210,P0105,2,2025-01-09 00:00:00
U0210,P0307,3,2024-06-04 00:00:00
U0210,P0282,3,2025-07-22 00:00:00
U0210,P0201,4,2025-11-08 00:00:00
U0210,P0417,3,2025-09-09 00:00:00
U0210,P0367,1,2024-01-14 00:00:00
U0211,P0179,5,2024-12-18 00:00:00
U0211,P0064,4,2024-12-06 00:00:00
U0211,P0221,3,2025-02-04 00:00:00
U0211,P0262,5,2024-03-06 00:00:00
U0211,P0118,2,2025-03-03 00:00:00
U0211,P0094,3,2025-03-05 00:00:00
U0211,P0119,5,2024-04-30 00:00:00
U0211,P0492,5,2025-12-19 00:00:00
U0211,P0396,2,2024-12-08 00:00:00
U0211,P0427,5,2024-04-02 00:00:00
U0211,P0318,1,2025-11-06 00:00:00
U0211,P0095,5,2024-06-29 00:00:00
U0211,P0315,5,2025-02-25 00:00:00
U0211,P0358,3,2024-11-30 00:00:00
U0211,P0055,1,2025-08-16 00:00:00
U0211,P0147,4,2025-12-15 00:00:00
U0211,P0361,3,2024-10-29 00:00:00
U0211,P0239,5,2024-07-18 00:00:00
U0211,P0059,4,2024-04-06 00:00:00
U0211,P0479,4,2025-07-10 00:00:00
U0211,P0338,4,2025-08-04 00:00:00
U0211,P0375,4,2025-12-01 00:00:00
U0211,P0493,4,2025-02-28 00:00:00
U0211,P0382,4,2024-01-23 00:00:00
U0211,P0348,5,2024-10-17 00:00:00
U0211,P0205,3,2024-04-22 00:00:00
U0211,P0201,3,2025-07-03 00:00:00
U0211,P0075,3,2025-04-18 00:00:00
U0211,P0123,5,2025-07-04 00:00:00
U0211,P0091,2,2024-04-25 00:00:00
U0211,P0162,3,2024-08-02 00:00:00
U0211,P0364,2,2024-08-28 00:00:00
U0211,P0245,1,2025-05-06 00:00:00
U0211,P0223,3,2025-04-01 00:00:00
U0211,P0354,4,2024-10-07 00:00:00
U0211,P0461,4,2024-02-23 00:00:00
U0211,P0007,5,2024-08-26 00:00:00
U0211,P0127,3,2024-12-19 00:00:00
U0212,P0149,3,2024-06-30 00:00:00
U0212,P0442,5,2024-06-17 00:00:00
U0212,P0370,2,2024-10-24 00:00:00
U0212,P0338,1,2025-12-05 00:00:00
U0212,P0315,5,2024-04-02 00:00:00
U0212,P0123,4,2025-07-02 00:00:00
U0212,P0405,3,2025-07-01 00:00:00
U0212,P0394,4,2025-05-31 00:00:00
U0212,P0239,4,2025-02-15 00:00:00
U0212,P0259,5,2025-01-06 00:00:00
U0212,P0164,5,2024-09-11 00:00:00
U0212,P0217,5,2024-08-03 00:00:00
U0212,P0417,4,2025-08-07 00:00:00
U0212,P0024,3,2025-03-30 00:00:00
U0212,P0398,5,2024-01-16 00:00:00
U0212,P0071,2,2024-10-10 00:00:00
U0213,P0175,4,2025-02-10 00:00:00
U0213,P0463,4,2024-03-04 00:00:00
U0213,P0273,4,2025-06-08 00:00:00
U0213,P0091,1,2025-01-02 00:00:00
U0213,P0490,4,2024-10-08 00:00:00
U0213,P0367,5,2024-08-31 00:00:00
U0213,P0126,2,2024-02-22 00:00:00
U0213,P0019,4,2025-08-26 00:00:00
U0213,P0361,4,2025-03-08 00:00:00
U0213,P0354,4,2025-04-02 00:00:00
U0213,P0085,3,2024-09-18 00:00:00
U0213,P0262,4,2025-08-05 00:00:00
U0213,P0012,4,2025-03-30 00:00:00
U0213,P0103,3,2024-02-12 00:00:00
U0213,P0178,5,2024-06-19 00:00:00
U0213,P0114,4,2024-01-25 00:00:00
U0213,P0236,3,2025-11-08 00:00:00
U0213,P0383,5,2025-01-09 00:00:00
U0213,P0059,2,2025-05-19 00:00:00
U0213,P0086,2,2024-09-23 00:00:00
U0213,P0375,1,2024-01-21 00:00:00
U0213,P0181,1,2024-04-01 00:00:00
U0213,P0017,5,2024-09-21 00:00:00
U0213,P0191,4,2024-09-26 00:00:00
U0213,P0482,5,2024-05-12 00:00:00
U0213,P0116,3,2024-02-25 00:00:00
U0213,P0165,3,2024-11-21 00:00:00
U0213,P0132,5,2024-01-30 00:00:00
U0213,P0141,4,2025-01-18 00:00:00
U0213,P0208,5,2025-08-14 00:00:00
U0213,P0432,3,2025-05-14 00:00:00
U0213,P0448,4,2025-05-31 00:00:00
U0213,P0499,3,2024-02-16 00:00:00
U0213,P0294,4,2025-08-19 00:00:00
U0213,P0260,2,2024-08-01 00:00:00
U0213,P0089,4,2024-04-17 00:00:00
U0213,P0283,4,2025-01-31 00:00:00
U0214,P0301,5,2024-04-17 00:00:00
U0214,P0106,4,2025-05-12 00:00:00
U0214,P0277,4,2024-04-03 00:00:00
U0214,P0279,4,2024-07-28 00:00:00
U0214,P0176,3,2024-11-29 00:00:00
U0214,P0197,5,2024-03-23 00:00:00
U0214,P0074,5,2024-04-22 00:00:00
U0214,P0140,5,2025-08-06 00:00:00
U0214,P0298,2,2025-09-06 00:00:00
U0214,P0233,4,2025-06-25 00:00:00
U0214,P0179,4,2025-05-08 00:00:00
U0214,P0207,3,2025-02-06 00:00:00
U0214,P0388,5,2025-12-21 00:00:00
U0214,P0157,3,2025-03-27 00:00:00
U0214,P0405,2,2025-12-28 00:00:00
U0214,P0396,1,2024-01-29 00:00:00
U0214,P0387,4,2024-03-13 00:00:00
U0214,P0002,4,2025-06-16 00:00:00
U0214,P0454,4,2025-11-26 00:00:00
U0214,P0443,2,2025-09-09 00:00:00
U0214,P0488,4,2024-03-07 00:00:00
U0214,P0367,5,2024-07-28 00:00:00
U0214,P0287,5,2024-08-14 00:00:00
U0214,P0492,1,2024-04-23 00:00:00
U0214,P0032,4,2024-05-22 00:00:00
U0214,P0416,4,2024-07-05 00:00:00
U0214,P0164,5,2024-07-28 00:00:00
U0214,P0445,4,2024-05-10 00:00:00
U0214,P0008,3,2024-08-13 00:00:00
U0214,P0306,4,2024-07-01 00:00:00
U0214,P0124,5,2024-11-28 00:00:00
U0214,P0097,3,2024-09-25 00:00:00
U0214,P0500,5,2025-05-04 00:00:00
U0214,P0432,3,2025-03-25 00:00:00
U0214,P0469,3,2025-07-01 00:00:00
U0214,P0479,4,2025-02-15 00:00:00
U0215,P0231,3,2025-07-09 00:00:00
U0215,P0300,2,2025-05-25 00:00:00
U0215,P0086,1,2024-04-19 00:00:00
U0215,P0064,4,2024-11-16 00:00:00
U0215,P0164,4,2025-03-11 00:00:00
U0215,P0053,4,2025-11-14 00:00:00
U0215,P0119,3,2025-08-19 00:00:00
U0215,P0094,5,2025-07-12 00:00:00
U0215,P0427,5,2024-08-30 00:00:00
U0215,P0446,4,2025-10-23 00:00:00
U0215,P0039,3,2024-12-24 00:00:00
U0215,P0123,5,2025-09-23 00:00:00
U0215,P0333,4,2025-02-03 00:00:00
U0215,P0093,3,2025-11-13 00:00:00
U0215,P0234,4,2024-07-03 00:00:00
U0215,P0179,4,2024-09-18 00:00:00
U0215,P0169,2,2024-02-05 00:00:00
U0215,P0225,5,2025-10-16 00:00:00
U0215,P0142,4,2024-04-09 00:00:00
U0215,P0197,4,2024-07-08 00:00:00
U0215,P0082,4,2024-07-21 00:00:00
U0215,P0338,5,2025-12-13 00:00:00
U0215,P0102,3,2025-07-22 00:00:00
U0215,P0078,4,2024-06-22 00:00:00
U0215,P0204,4,2024-10-31 00:00:00
U0216,P0221,1,2024-01-25 00:00:00
U0216,P0477,3,2025-06-11 00:00:00
U0216,P0317,4,2024-05-16 00:00:00
U0216,P0412,4,2025-04-16 00:00:00
U0216,P0339,2,2024-09-06 00:00:00
U0216,P0239,2,2024-09-16 00:00:00
U0216,P0070,4,2024-04-20 00:00:00
U0216,P0078,3,2024-09-15 00:00:00
U0216,P0191,5,2025-11-21 00:00:00
U0216,P0407,5,2025-10-03 00:00:00
U0216,P0007,5,2024-12-13 00:00:00
U0216,P0333,5,2025-04-27 00:00:00
U0216,P0495,3,2025-12-14 00:00:00
U0216,P0193,5,2025-03-23 00:00:00
U0216,P0356,4,2025-10-23 00:00:00
U0216,P0493,3,2024-12-14 00:00:00
U0216,P0263,3,2024-05-01 00:00:00
U0216,P0219,4,2025-04-20 00:00:00
U0216,P0394,1,2025-08-22 00:00:00
U0216,P0489,3,2024-12-01 00:00:00
U0216,P0427,4,2024-12-15 00:00:00
U0216,P0055,3,2025-09-23 00:00:00
U0216,P0348,3,2024-05-08 00:00:00
U0216,P0469,4,2024-09-05 00:00:00
U0216,P0304,3,2025-12-15 00:00:00
U0217,P0383,3,2025-06-20 00:00:00
U0217,P0374,3,2024-04-11 00:00:00
U0217,P0019,3,2024-04-24 00:00:00
U0217,P0274,5,2024-02-26 00:00:00
U0217,P0402,4,2024-06-20 00:00:00
U0217,P0107,4,2025-05-08 00:00:00
U0217,P0487,4,2024-10-12 00:00:00
U0217,P0216,3,2025-12-23 00:00:00
U0217,P0251,4,2025-11-25 00:00:00
U0217,P0155,3,2024-01-28 00:00:00
U0217,P0275,3,2024-07-16 00:00:00
U0217,P0132,3,2024-04-19 00:00:00
U0217,P0027,4,2025-02-15 00:00:00
U0217,P0320,4,2025-08-17 00:00:00
U0217,P0420,1,2025-05-07 00:00:00
U0217,P0039,3,2025-10-14 00:00:00
U0217,P0353,3,2025-05-04 00:00:00
U0217,P0136,4,2025-07-10 00:00:00
U0217,P0346,5,2024-12-16 00:00:00
U0217,P0059,4,2024-06-19 00:00:00
U0217,P0357,4,2024-05-02 00:00:00
U0217,P0140,2,2024-11-24 00:00:00
U0217,P0018,4,2025-03-17 00:00:00
U0217,P0345,2,2024-05-20 00:00:00
U0217,P0236,5,2025-08-03 00:00:00
U0217,P0012,5,2024-08-16 00:00:00
U0217,P0006,5,2025-06-02 00:00:00
U0217,P0144,4,2025-02-26 00:00:00
U0217,P0491,5,2024-01-03 00:00:00
U0217,P0069,5,2025-06-14 00:00:00
U0217,P0114,1,2024-05-03 00:00:00
U0217,P0321,3,2025-11-28 00:00:00
U0217,P0186,5,2024-08-22 00:00:00
U0217,P0066,4,2025-11-12 00:00:00
U0218,P0323,1,2025-09-07 00:00:00
U0218,P0221,4,2025-06-23 00:00:00
U0218,P0451,3,2024-05-21 00:00:00
U0218,P0470,4,2024-08-21 00:00:00
U0218,P0182,5,2025-10-25 00:00:00
U0218,P0227,5,2024-01-07 00:00:00
U0218,P0376,4,2025-05-14 00:00:00
U0218,P0186,5,2024-07-26 00:00:00
U0218,P0067,3,2024-10-22 00:00:00
U0218,P0364,3,2025-02-12 00:00:00
U0218,P0060,1,2025-01-30 00:00:00
U0218,P0262,4,2025-06-01 00:00:00
U0218,P0472,2,2025-06-24 00:00:00
U0218,P0122,4,2025-09-18 00:00:00
U0218,P0497,5,2025-09-20 00:00:00
U0218,P0185,5,2025-06-21 00:00:00
U0218,P0415,1,2025-05-22 00:00:00
U0218,P0444,4,2024-04-15 00:00:00
U0218,P0441,4,2025-04-26 00:00:00
U0218,P0218,4,2025-11-13 00:00:00
U0218,P0247,4,2024-07-19 00:00:00
U0218,P0062,4,2024-03-26 00:00:00
U0218,P0339,5,2025-06-22 00:00:00
U0218,P0248,4,2024-07-18 00:00:00
U0218,P0373,4,2025-10-12 00:00:00
U0218,P0181,2,2025-04-23 00:00:00
U0218,P0430,4,2025-09-01 00:00:00
U0218,P0169,4,2025-06-01 00:00:00
U0218,P0110,5,2024-12-23 00:00:00
U0218,P0407,3,2025-11-20 00:00:00
U0218,P0400,5,2024-09-03 00:00:00
U0218,P0322,3,2024-05-01 00:00:00
U0218,P0290,5,2025-03-31 00:00:00
U0218,P0328,3,2025-12-02 00:00:00
U0218,P0124,3,2024-05-24 00:00:00
U0219,P0449,4,2024-02-23 00:00:00
U0219,P0330,5,2024-12-15 00:00:00
U0219,P0158,4,2024-01-26 00:00:00
U0219,P0262,5,2024-10-26 00:00:00
U0219,P0451,5,2025-05-26 00:00:00
U0219,P0319,3,2024-05-29 00:00:00
U0219,P0153,2,2025-01-28 00:00:00
U0219,P0457,4,2024-10-22 00:00:00
U0219,P0010,4,2024-09-08 00:00:00
U0219,P0166,5,2025-09-15 00:00:00
U0219,P0029,4,2024-03-09 00:00:00
U0219,P0430,4,2025-06-28 00:00:00
U0219,P0453,4,2024-03-19 00:00:00
U0219,P0221,3,2025-11-24 00:00:00
U0219,P0143,3,2024-07-03 00:00:00
U0220,P0234,4,2025-06-10 00:00:00
U0220,P0453,2,2024-03-20 00:00:00
U0220,P0470,4,2025-11-06 00:00:00
U0220,P0159,5,2024-04-05 00:00:00
U0220,P0178,5,2025-04-21 00:00:00
U0220,P0274,5,2025-08-19 00:00:00
U0220,P0131,5,2024-07-22 00:00:00
U0220,P0424,4,2024-03-24 00:00:00
U0220,P0236,3,2024-06-12 00:00:00
U0220,P0243,5,2025-01-13 00:00:00
U0220,P0282,3,2024-12-10 00:00:00
U0220,P0294,3,2025-07-22 00:00:00
U0220,P0106,2,2025-11-08 00:00:00
U0220,P0232,2,2024-12-02 00:00:00
U0220,P0200,3,2024-06-24 00:00:00
U0220,P0437,5,2024-07-11 00:00:00
U0220,P0044,5,2024-02-23 00:00:00
U0220,P0365,4,2024-11-17 00:00:00
U0220,P0069,5,2024-03-29 00:00:00
U0220,P0090,1,2025-08-21 00:00:00
